gid,Latitude,Longitude,Ratio
 115775,-71.003282,42.387787,0.21428571
 115775,-71.003102,42.387792,0.21428571
 115775,-71.003058,42.387793,0.21428571
 115775,-71.002909,42.387807,0.21428571
 115775,-71.002715,42.387842,0.21428571
 115775,-71.002518,42.387884,0.21428571
 115775,-71.002317,42.387941,0.21428571
 115775,-71.002127,42.38801,0.21428571
 115775,-71.001209,42.388314,0.21428571
 115775,-71.001163,42.388331,0.21428571
 115775,-71.001075,42.388364,0.21428571
 115775,-71.00082,42.388443,0.21428571
 115775,-71.000668,42.388477,0.21428571
 115775,-71.00044,42.388497,0.21428571
 115775,-70.999965,42.388525,0.21428571
 115775,-71.000019,42.388499,0.21428571
 115775,-71.000173,42.388446,0.21428571
 115775,-71.001238,42.388079,0.21428571
 115775,-71.003397,42.387334,0.21428571
 115775,-71.004598,42.386919,0.21428571
 115775,-71.006143,42.386439,0.21428571
 115775,-71.006795,42.386664,0.21428571
 115775,-71.006676,42.386738,0.21428571
 115795,-71.039439,42.367271,2.16666667
 115795,-71.039387,42.367473,2.16666667
 115795,-71.039237,42.367736,2.16666667
 115795,-71.039004,42.368044,2.16666667
 115795,-71.038689,42.368406,2.16666667
 115795,-71.038021,42.368122,2.16666667
 115795,-71.038294,42.367768,2.16666667
 115795,-71.038572,42.367407,2.16666667
 115795,-71.03884,42.36706,2.16666667
 115795,-71.039113,42.366706,2.16666667
 115795,-71.039388,42.366844,2.16666667
 115795,-71.03944,42.367046,2.16666667
 115795,-71.039439,42.367271,2.16666667
 116019,-71.084016,42.342693,0.66666667
 116019,-71.082612,42.343987,0.66666667
 116019,-71.082545,42.343941,0.66666667
 116019,-71.082219,42.343741,0.66666667
 116019,-71.082866,42.3432,0.66666667
 116019,-71.083074,42.343041,0.66666667
 116019,-71.083522,42.342666,0.66666667
 116019,-71.083713,42.342502,0.66666667
 116019,-71.084016,42.342693,0.66666667
 116144,-71.130127,42.353127,0.4
 116144,-71.130132,42.353323,0.4
 116144,-71.130161,42.353583,0.4
 116144,-71.129513,42.353633,0.4
 116144,-71.129291,42.353647,0.4
 116144,-71.129163,42.353655,0.4
 116144,-71.128444,42.353701,0.4
 116144,-71.128031,42.353724,0.4
 116144,-71.128344,42.352604,0.4
 116144,-71.129385,42.352732,0.4
 116144,-71.129509,42.352747,0.4
 116144,-71.130167,42.352828,0.4
 116144,-71.130127,42.353127,0.4
 116251,-71.101157,42.313986,5.75
 116251,-71.100926,42.314235,5.75
 116251,-71.100679,42.314473,5.75
 116251,-71.100144,42.314994,5.75
 116251,-71.100065,42.315072,5.75
 116251,-71.0997,42.314773,5.75
 116251,-71.099481,42.314606,5.75
 116251,-71.099702,42.314362,5.75
 116251,-71.099921,42.31414,5.75
 116251,-71.100473,42.313594,5.75
 116251,-71.100613,42.313648,5.75
 116251,-71.100748,42.313721,5.75
 116251,-71.101083,42.313934,5.75
 116251,-71.101157,42.313986,5.75
 116253,-71.119277,42.306184,2.3
 116253,-71.119203,42.306414,2.3
 116253,-71.118803,42.306425,2.3
 116253,-71.118365,42.306427,2.3
 116253,-71.117835,42.306453,2.3
 116253,-71.11729,42.306468,2.3
 116253,-71.11704,42.306486,2.3
 116253,-71.116906,42.306502,2.3
 116253,-71.116697,42.305917,2.3
 116253,-71.116863,42.305882,2.3
 116253,-71.116969,42.305875,2.3
 116253,-71.117076,42.305891,2.3
 116253,-71.117281,42.30593,2.3
 116253,-71.117433,42.305971,2.3
 116253,-71.117603,42.305999,2.3
 116253,-71.117715,42.306008,2.3
 116253,-71.117998,42.306005,2.3
 116253,-71.118185,42.305993,2.3
 116253,-71.11834,42.305974,2.3
 116253,-71.118484,42.305923,2.3
 116253,-71.11857,42.305867,2.3
 116253,-71.118634,42.305796,2.3
 116253,-71.118656,42.305733,2.3
 116253,-71.118649,42.305699,2.3
 116253,-71.118763,42.305671,2.3
 116253,-71.118893,42.305678,2.3
 116253,-71.118984,42.305706,2.3
 116253,-71.119065,42.305787,2.3
 116253,-71.119114,42.305857,2.3
 116253,-71.119225,42.30599,2.3
 116253,-71.11932,42.306083,2.3
 116253,-71.119277,42.306184,2.3
 116356,-71.112275,42.311888,1.3
 116356,-71.112114,42.311912,1.3
 116356,-71.111869,42.311915,1.3
 116356,-71.111757,42.31191,1.3
 116356,-71.111532,42.311919,1.3
 116356,-71.111399,42.311856,1.3
 116356,-71.111244,42.311774,1.3
 116356,-71.110777,42.311528,1.3
 116356,-71.109989,42.311146,1.3
 116356,-71.109584,42.310934,1.3
 116356,-71.109165,42.310742,1.3
 116356,-71.108919,42.31063,1.3
 116356,-71.109069,42.310564,1.3
 116356,-71.109455,42.31045,1.3
 116356,-71.110312,42.310232,1.3
 116356,-71.110482,42.310377,1.3
 116356,-71.11146,42.310899,1.3
 116356,-71.112023,42.311195,1.3
 116356,-71.112011,42.311434,1.3
 116356,-71.112015,42.311616,1.3
 116356,-71.112029,42.311648,1.3
 116356,-71.112046,42.311689,1.3
 116356,-71.112105,42.311748,1.3
 116356,-71.112152,42.311804,1.3
 116356,-71.112275,42.311888,1.3
 116597,-71.050633,42.292782,0.16666667
 116597,-71.049958,42.293035,0.16666667
 116597,-71.049713,42.293095,0.16666667
 116597,-71.049156,42.292181,0.16666667
 116597,-71.048792,42.291567,0.16666667
 116597,-71.049416,42.291301,0.16666667
 116597,-71.049762,42.291725,0.16666667
 116597,-71.050155,42.292185,0.16666667
 116597,-71.050633,42.292782,0.16666667
 116767,-71.16017,42.351884,2.5
 116767,-71.159795,42.351895,2.5
 116767,-71.158736,42.351897,2.5
 116767,-71.158071,42.351916,2.5
 116767,-71.158081,42.351608,2.5
 116767,-71.158045,42.350849,2.5
 116767,-71.158158,42.350969,2.5
 116767,-71.158282,42.351055,2.5
 116767,-71.158484,42.351134,2.5
 116767,-71.158649,42.351174,2.5
 116767,-71.15895,42.351209,2.5
 116767,-71.159235,42.351221,2.5
 116767,-71.159475,42.35125,2.5
 116767,-71.159655,42.351279,2.5
 116767,-71.159775,42.351318,2.5
 116767,-71.159895,42.351419,2.5
 116767,-71.16017,42.351884,2.5
 116817,-71.108206,42.266998,1
 116817,-71.107787,42.267366,1
 116817,-71.107052,42.26696,1
 116817,-71.106659,42.266749,1
 116817,-71.107025,42.266398,1
 116817,-71.107537,42.265908,1
 116817,-71.107574,42.265826,1
 116817,-71.10756,42.265754,1
 116817,-71.107504,42.265641,1
 116817,-71.107933,42.266047,1
 116817,-71.108006,42.266292,1
 116817,-71.108099,42.266566,1
 116817,-71.108206,42.266998,1
 117091,-71.152181,42.346523,0.14285714
 117091,-71.152005,42.346801,0.14285714
 117091,-71.151885,42.346989,0.14285714
 117091,-71.151746,42.34721,0.14285714
 117091,-71.151629,42.347404,0.14285714
 117091,-71.151491,42.347634,0.14285714
 117091,-71.151157,42.348163,0.14285714
 117091,-71.151038,42.348348,0.14285714
 117091,-71.150696,42.348887,0.14285714
 117091,-71.150613,42.348976,0.14285714
 117091,-71.150499,42.34897,0.14285714
 117091,-71.150364,42.34897,0.14285714
 117091,-71.150271,42.348773,0.14285714
 117091,-71.149958,42.348409,0.14285714
 117091,-71.149755,42.348185,0.14285714
 117091,-71.150073,42.347675,0.14285714
 117091,-71.150692,42.34671,0.14285714
 117091,-71.150898,42.346387,0.14285714
 117091,-71.15101,42.346197,0.14285714
 117091,-71.151235,42.345813,0.14285714
 117091,-71.151646,42.345909,0.14285714
 117091,-71.152446,42.346096,0.14285714
 117091,-71.152181,42.346523,0.14285714
 117440,-71.108053,42.324611,0.64285714
 117440,-71.107929,42.324722,0.64285714
 117440,-71.107854,42.324801,0.64285714
 117440,-71.10782,42.324818,0.64285714
 117440,-71.107783,42.324823,0.64285714
 117440,-71.107744,42.324822,0.64285714
 117440,-71.107465,42.324735,0.64285714
 117440,-71.107342,42.324714,0.64285714
 117440,-71.107278,42.324634,0.64285714
 117440,-71.107124,42.324499,0.64285714
 117440,-71.107023,42.324427,0.64285714
 117440,-71.106901,42.324359,0.64285714
 117440,-71.106752,42.324311,0.64285714
 117440,-71.106027,42.324134,0.64285714
 117440,-71.105463,42.324009,0.64285714
 117440,-71.105346,42.323956,0.64285714
 117440,-71.105321,42.323671,0.64285714
 117440,-71.105212,42.323108,0.64285714
 117440,-71.105156,42.322702,0.64285714
 117440,-71.105834,42.322633,0.64285714
 117440,-71.105875,42.322963,0.64285714
 117440,-71.105952,42.323467,0.64285714
 117440,-71.106003,42.323706,0.64285714
 117440,-71.10603,42.323722,0.64285714
 117440,-71.106136,42.323718,0.64285714
 117440,-71.106633,42.323681,0.64285714
 117440,-71.106751,42.323681,0.64285714
 117440,-71.106991,42.323694,0.64285714
 117440,-71.107444,42.323735,0.64285714
 117440,-71.10786,42.32376,0.64285714
 117440,-71.107823,42.323786,0.64285714
 117440,-71.107774,42.323878,0.64285714
 117440,-71.107758,42.323953,0.64285714
 117440,-71.107768,42.324064,0.64285714
 117440,-71.10781,42.32416,0.64285714
 117440,-71.107911,42.324251,0.64285714
 117440,-71.108265,42.324478,0.64285714
 117440,-71.108053,42.324611,0.64285714
 117456,-71.136932,42.347416,0.4
 117456,-71.136726,42.347787,0.4
 117456,-71.136687,42.347849,0.4
 117456,-71.136353,42.347571,0.4
 117456,-71.136418,42.347396,0.4
 117456,-71.136548,42.347137,0.4
 117456,-71.135978,42.346823,0.4
 117456,-71.136236,42.346561,0.4
 66841,-71.071916,42.317767,0.2
 66841,-71.071997,42.317738,0.2
 66841,-71.072301,42.317901,0.2
 66841,-71.072331,42.317926,0.2
 66841,-71.072344,42.317958,0.2
 66841,-71.072339,42.317993,0.2
 66941,-71.157327,42.295409,1.5
 66941,-71.157148,42.295525,1.5
 66941,-71.156929,42.295646,1.5
 66941,-71.156847,42.295433,1.5
 66941,-71.156386,42.294991,1.5
 66941,-71.155519,42.294131,1.5
 66941,-71.155113,42.293775,1.5
 66941,-71.154747,42.293404,1.5
 66941,-71.154458,42.29313,1.5
 66941,-71.154309,42.292974,1.5
 66941,-71.154684,42.292783,1.5
 66941,-71.155031,42.292577,1.5
 66941,-71.155349,42.292898,1.5
 66941,-71.156233,42.293741,1.5
 66941,-71.157716,42.295176,1.5
 66941,-71.157327,42.295409,1.5
 66983,-71.158262,42.358771,0.5
 66983,-71.157943,42.358864,0.5
 66983,-71.157649,42.358919,0.5
 66983,-71.157319,42.358958,0.5
 66983,-71.155869,42.359076,0.5
 66983,-71.15478,42.359162,0.5
 66983,-71.154362,42.359239,0.5
 66983,-71.153994,42.359316,0.5
 66983,-71.153685,42.35941,0.5
 66983,-71.153272,42.35956,0.5
 66983,-71.152797,42.359771,0.5
 66983,-71.152454,42.359913,0.5
 66983,-71.152104,42.360024,0.5
 66983,-71.151853,42.360082,0.5
 66983,-71.151154,42.360191,0.5
 66983,-71.150097,42.360238,0.5
 66983,-71.149789,42.360271,0.5
 66983,-71.149158,42.360291,0.5
 66983,-71.148768,42.360313,0.5
 66983,-71.148272,42.360356,0.5
 66983,-71.147968,42.36039,0.5
 66983,-71.147372,42.360442,0.5
 66983,-71.147084,42.360463,0.5
 66983,-71.146604,42.360511,0.5
 66983,-71.146895,42.36003,0.5
 66983,-71.14712,42.359694,0.5
 66983,-71.147316,42.359376,0.5
 66983,-71.147546,42.359119,0.5
 66983,-71.147656,42.359021,0.5
 66983,-71.147787,42.358924,0.5
 66983,-71.147976,42.358818,0.5
 66983,-71.148156,42.358736,0.5
 66983,-71.148405,42.358662,0.5
 66983,-71.148597,42.358616,0.5
 66983,-71.149182,42.3587,0.5
 66983,-71.150127,42.35882,0.5
 66983,-71.151921,42.359026,0.5
 66983,-71.152279,42.359083,0.5
 66983,-71.152399,42.359078,0.5
 66983,-71.152475,42.359044,0.5
 66983,-71.152528,42.358978,0.5
 66983,-71.152551,42.358888,0.5
 66983,-71.152567,42.358721,0.5
 66983,-71.152612,42.358604,0.5
 66983,-71.152673,42.358543,0.5
 66983,-71.152741,42.358492,0.5
 66983,-71.152838,42.358465,0.5
 66983,-71.153116,42.35846,0.5
 66983,-71.154175,42.358396,0.5
 66983,-71.154493,42.358397,0.5
 66983,-71.154588,42.358397,0.5
 66983,-71.155069,42.35841,0.5
 66983,-71.15587,42.358474,0.5
 66983,-71.156291,42.358481,0.5
 66983,-71.15674,42.358488,0.5
 66983,-71.157145,42.358483,0.5
 66983,-71.157653,42.358442,0.5
 66983,-71.1578,42.358493,0.5
 66983,-71.157958,42.358573,0.5
 66983,-71.158065,42.358636,0.5
 66983,-71.158262,42.358771,0.5
 67061,-71.061102,42.371777,0.5
 67061,-71.060477,42.37222,0.5
 67061,-71.060427,42.372126,0.5
 67061,-71.06111,42.371644,0.5
 67061,-71.061102,42.371777,0.5
 67066,-71.062622,42.375777,1.66666667
 67066,-71.062045,42.375594,1.66666667
 67066,-71.062221,42.375193,1.66666667
 67066,-71.062798,42.375368,1.66666667
 67066,-71.062622,42.375777,1.66666667
 67110,-71.14556,42.345413,0.11111111
 67110,-71.145048,42.345762,0.11111111
 67110,-71.144524,42.345432,0.11111111
 67110,-71.144363,42.345324,0.11111111
 67110,-71.144256,42.345268,0.11111111
 67110,-71.144203,42.345255,0.11111111
 67110,-71.144144,42.345251,0.11111111
 67110,-71.144058,42.345283,0.11111111
 67110,-71.143811,42.345448,0.11111111
 67110,-71.14351,42.34568,0.11111111
 67110,-71.143258,42.345496,0.11111111
 67110,-71.143066,42.345371,0.11111111
 67110,-71.142916,42.345299,0.11111111
 67110,-71.142707,42.345214,0.11111111
 67110,-71.142306,42.345073,0.11111111
 67110,-71.142438,42.344875,0.11111111
 67110,-71.142699,42.344511,0.11111111
 67110,-71.142791,42.344369,0.11111111
 67110,-71.143109,42.343878,0.11111111
 67110,-71.143728,42.34419,0.11111111
 67110,-71.144543,42.344623,0.11111111
 67110,-71.145049,42.344963,0.11111111
 67110,-71.145335,42.345203,0.11111111
 67110,-71.14556,42.345413,0.11111111
 67277,-71.069987,42.380309,0.2
 67277,-71.069433,42.380923,0.2
 67277,-71.069387,42.38097,0.2
 67277,-71.069155,42.381204,0.2
 67277,-71.068798,42.380993,0.2
 67277,-71.068542,42.380841,0.2
 67277,-71.069009,42.380365,0.2
 67277,-71.069519,42.379834,0.2
 67277,-71.069685,42.380007,0.2
 67277,-71.069987,42.380309,0.2
 67498,-71.129467,42.256245,0.45454545
 67498,-71.129046,42.257066,0.45454545
 67498,-71.128926,42.257329,0.45454545
 67498,-71.128849,42.257483,0.45454545
 67498,-71.128807,42.257549,0.45454545
 67498,-71.128372,42.257365,0.45454545
 67498,-71.128219,42.25729,0.45454545
 67498,-71.128043,42.257137,0.45454545
 67498,-71.12824,42.256711,0.45454545
 67498,-71.128365,42.256466,0.45454545
 67498,-71.127919,42.256057,0.45454545
 67498,-71.127468,42.255604,0.45454545
 67498,-71.127176,42.255318,0.45454545
 67498,-71.12757,42.255208,0.45454545
 67498,-71.127792,42.255127,0.45454545
 67498,-71.128005,42.255035,0.45454545
 67498,-71.128066,42.25501,0.45454545
 67498,-71.128181,42.254951,0.45454545
 67498,-71.128359,42.255136,0.45454545
 67498,-71.129068,42.255699,0.45454545
 67498,-71.129362,42.255899,0.45454545
 67498,-71.129568,42.256004,0.45454545
 67498,-71.129467,42.256245,0.45454545
 67657,-71.061475,42.281242,0.16666667
 67657,-71.061318,42.28129,0.16666667
 67657,-71.060758,42.281456,0.16666667
 67657,-71.060581,42.281143,0.16666667
 67657,-71.06047,42.280874,0.16666667
 67657,-71.060345,42.280525,0.16666667
 67657,-71.060227,42.280214,0.16666667
 67657,-71.060136,42.280018,0.16666667
 67657,-71.060038,42.279881,0.16666667
 67657,-71.060252,42.279843,0.16666667
 67657,-71.060342,42.279823,0.16666667
 67657,-71.060292,42.279714,0.16666667
 67657,-71.060222,42.279596,0.16666667
 67657,-71.059893,42.279142,0.16666667
 67657,-71.059698,42.278841,0.16666667
 67657,-71.05958,42.278681,0.16666667
 67657,-71.0597,42.278429,0.16666667
 67657,-71.06021,42.279289,0.16666667
 67657,-71.060813,42.280191,0.16666667
 67657,-71.061509,42.28123,0.16666667
 67657,-71.061475,42.281242,0.16666667
 67730,-71.055966,42.319117,1.33333333
 67730,-71.055922,42.319337,1.33333333
 67730,-71.055869,42.319542,1.33333333
 67730,-71.055844,42.319744,1.33333333
 67730,-71.05582,42.319879,1.33333333
 67730,-71.055828,42.320113,1.33333333
 67730,-71.055862,42.320674,1.33333333
 67730,-71.055859,42.320969,1.33333333
 67730,-71.055835,42.321091,1.33333333
 67730,-71.055637,42.321158,1.33333333
 67730,-71.055332,42.321246,1.33333333
 67730,-71.054977,42.32132,1.33333333
 67730,-71.054705,42.32135,1.33333333
 67730,-71.054448,42.321359,1.33333333
 67730,-71.054135,42.321362,1.33333333
 67730,-71.054067,42.321246,1.33333333
 67730,-71.053951,42.321117,1.33333333
 67730,-71.05389,42.321038,1.33333333
 67730,-71.053958,42.320987,1.33333333
 67730,-71.054113,42.320869,1.33333333
 67730,-71.054385,42.320701,1.33333333
 67730,-71.054532,42.320602,1.33333333
 67730,-71.054668,42.320469,1.33333333
 67730,-71.055231,42.319727,1.33333333
 67730,-71.055321,42.319587,1.33333333
 67730,-71.055382,42.319472,1.33333333
 67730,-71.055454,42.319306,1.33333333
 67730,-71.055488,42.31918,1.33333333
 67730,-71.055527,42.318925,1.33333333
 67730,-71.055518,42.318906,1.33333333
 67730,-71.055761,42.318875,1.33333333
 67730,-71.055954,42.318834,1.33333333
 67730,-71.055967,42.318953,1.33333333
 67730,-71.055966,42.319117,1.33333333
 68078,-71.086614,42.341474,2
 68078,-71.086422,42.341593,2
 68078,-71.085672,42.342195,2
 68078,-71.085307,42.342501,2
 68078,-71.084958,42.34277,2
 68078,-71.0849,42.342733,2
 68078,-71.08569,42.342109,2
 68078,-71.086374,42.341502,2
 68078,-71.086469,42.341375,2
 68078,-71.086614,42.341474,2
 68512,-71.057226,42.34354,1
 68512,-71.056903,42.343474,1
 68512,-71.055911,42.342793,1
 68512,-71.055451,42.34249,1
 68512,-71.055024,42.342216,1
 68512,-71.055529,42.341833,1
 68512,-71.056851,42.34268,1
 68512,-71.057178,42.342945,1
 68512,-71.057212,42.343201,1
 68512,-71.057226,42.34354,1
 68699,-71.085532,42.319842,0.07692308
 68699,-71.085382,42.319898,0.07692308
 68699,-71.08529,42.319982,0.07692308
 68699,-71.085146,42.320137,0.07692308
 68699,-71.084987,42.320299,0.07692308
 68699,-71.084435,42.320152,0.07692308
 68699,-71.08317,42.319806,0.07692308
 68699,-71.083293,42.31945,0.07692308
 68699,-71.083422,42.319227,0.07692308
 68699,-71.083463,42.319193,0.07692308
 68699,-71.083499,42.319178,0.07692308
 68699,-71.083992,42.319278,0.07692308
 68699,-71.084194,42.319331,0.07692308
 68699,-71.08466,42.319451,0.07692308
 68699,-71.084872,42.319508,0.07692308
 68699,-71.085297,42.319613,0.07692308
 68699,-71.085334,42.319627,0.07692308
 68699,-71.085414,42.319656,0.07692308
 68699,-71.085459,42.319697,0.07692308
 68699,-71.085495,42.319762,0.07692308
 68699,-71.085532,42.319842,0.07692308
 69126,-71.095624,42.315114,1
 69126,-71.095197,42.315524,1
 69126,-71.094803,42.315868,1
 69126,-71.094579,42.315757,1
 69126,-71.09442,42.315685,1
 69126,-71.094553,42.315564,1
 69126,-71.095312,42.314913,1
 69126,-71.095624,42.315114,1
 69299,-71.062563,42.352779,0.375
 69299,-71.062561,42.3528,0.375
 69299,-71.062537,42.353099,0.375
 69299,-71.062102,42.353107,0.375
 69299,-71.061403,42.353121,0.375
 69299,-71.0614,42.353019,0.375
 69299,-71.061331,42.352491,0.375
 69299,-71.06191,42.352446,0.375
 69299,-71.062413,42.352407,0.375
 69299,-71.062575,42.352399,0.375
 69299,-71.062563,42.352779,0.375
 69360,-71.079508,42.349508,1
 69360,-71.077368,42.350075,1
 69360,-71.076933,42.34928,1
 69360,-71.079145,42.348686,1
 69360,-71.079508,42.349508,1
 69414,-71.072184,42.300038,0.11111111
 69414,-71.072129,42.300135,0.11111111
 69414,-71.072068,42.300269,0.11111111
 69414,-71.072034,42.300427,0.11111111
 69414,-71.072016,42.300679,0.11111111
 69414,-71.070499,42.301034,0.11111111
 69414,-71.070063,42.301151,0.11111111
 69414,-71.069504,42.3013,0.11111111
 69414,-71.069286,42.300829,0.11111111
 69414,-71.069138,42.30056,0.11111111
 69414,-71.06927,42.300526,0.11111111
 69414,-71.069739,42.300406,0.11111111
 69414,-71.070173,42.300295,0.11111111
 69414,-71.070792,42.300141,0.11111111
 69414,-71.071256,42.300055,0.11111111
 69414,-71.071561,42.300007,0.11111111
 69414,-71.071894,42.29997,0.11111111
 69414,-71.072299,42.299937,0.11111111
 69414,-71.072184,42.300038,0.11111111
 69425,-71.06446,42.375546,0.33333333
 69425,-71.064072,42.375907,0.33333333
 69425,-71.063828,42.375705,0.33333333
 69425,-71.063644,42.375553,0.33333333
 69425,-71.063394,42.375346,0.33333333
 69425,-71.063673,42.375091,0.33333333
 69425,-71.063967,42.375276,0.33333333
 69425,-71.064159,42.375378,0.33333333
 69425,-71.064321,42.375463,0.33333333
 69425,-71.06446,42.375546,0.33333333
 69663,-71.058553,42.310838,4.33333333
 69663,-71.058518,42.310921,4.33333333
 69663,-71.058485,42.311036,4.33333333
 69663,-71.058399,42.311447,4.33333333
 69663,-71.057585,42.311355,4.33333333
 69663,-71.057771,42.310485,4.33333333
 69663,-71.05803,42.310528,4.33333333
 69663,-71.058301,42.310587,4.33333333
 69663,-71.058408,42.310616,4.33333333
 69663,-71.05864,42.310693,4.33333333
 69663,-71.058553,42.310838,4.33333333
 69965,-71.074815,42.354823,2.5
 69965,-71.074122,42.355011,2.5
 69965,-71.074095,42.355018,2.5
 69965,-71.073936,42.355061,2.5
 69965,-71.073327,42.355227,2.5
 69965,-71.073021,42.35531,2.5
 69965,-71.072807,42.355377,2.5
 69965,-71.072564,42.355439,2.5
 69965,-71.072357,42.355282,2.5
 69965,-71.072228,42.355031,2.5
 69965,-71.073717,42.354616,2.5
 69965,-71.0739,42.354566,2.5
 69965,-71.074587,42.354379,2.5
 69965,-71.074815,42.354823,2.5
 70034,-71.099416,42.31455,2.22222222
 70034,-71.099191,42.314356,2.22222222
 70034,-71.099,42.314234,2.22222222
 70034,-71.098746,42.314073,2.22222222
 70034,-71.09842,42.313863,2.22222222
 70034,-71.098184,42.313713,2.22222222
 70034,-71.097967,42.313587,2.22222222
 70034,-71.098053,42.313477,2.22222222
 70034,-71.098319,42.313061,2.22222222
 70034,-71.098469,42.312839,2.22222222
 70034,-71.098544,42.312967,2.22222222
 70034,-71.098578,42.313038,2.22222222
 70034,-71.099594,42.313748,2.22222222
 70034,-71.099416,42.31455,2.22222222
 70063,-71.104515,42.263335,1.25
 70063,-71.104418,42.263391,1.25
 70063,-71.104223,42.263427,1.25
 70063,-71.104029,42.263432,1.25
 70063,-71.103523,42.263424,1.25
 70063,-71.103281,42.263098,1.25
 70063,-71.103184,42.262989,1.25
 70063,-71.104339,42.262544,1.25
 70063,-71.104439,42.263084,1.25
 70063,-71.104515,42.263335,1.25
 70139,-71.098299,42.270209,1.09090909
 70139,-71.097944,42.270612,1.09090909
 70139,-71.096789,42.271865,1.09090909
 70139,-71.096457,42.272191,1.09090909
 70139,-71.096154,42.272505,1.09090909
 70139,-71.095846,42.272711,1.09090909
 70139,-71.09541,42.272904,1.09090909
 70139,-71.09505,42.27301,1.09090909
 70139,-71.09395,42.273288,1.09090909
 70139,-71.093883,42.273329,1.09090909
 70139,-71.093791,42.273364,1.09090909
 70139,-71.093702,42.273381,1.09090909
 70139,-71.0937,42.273263,1.09090909
 70139,-71.093694,42.273084,1.09090909
 70139,-71.093695,42.272877,1.09090909
 70139,-71.094622,42.272223,1.09090909
 70139,-71.095765,42.271461,1.09090909
 70139,-71.09635,42.27106,1.09090909
 70139,-71.097165,42.27051,1.09090909
 70139,-71.097876,42.270029,1.09090909
 70139,-71.098026,42.27012,1.09090909
 70139,-71.098168,42.270183,1.09090909
 70139,-71.098299,42.270209,1.09090909
 70159,-71.047282,42.332971,0.33333333
 70159,-71.04709,42.3332,0.33333333
 70159,-71.046654,42.333439,0.33333333
 70159,-71.04623,42.333574,0.33333333
 70159,-71.045902,42.33361,0.33333333
 70159,-71.045582,42.333621,0.33333333
 70159,-71.045267,42.333591,0.33333333
 70159,-71.044957,42.333535,0.33333333
 70159,-71.044584,42.333404,0.33333333
 70159,-71.044331,42.333265,0.33333333
 70159,-71.044231,42.333072,0.33333333
 70159,-71.044161,42.332938,0.33333333
 70159,-71.044234,42.332729,0.33333333
 70159,-71.044264,42.332641,0.33333333
 70159,-71.044562,42.332375,0.33333333
 70159,-71.044875,42.332242,0.33333333
 70159,-71.045224,42.332153,0.33333333
 70159,-71.045283,42.332139,0.33333333
 70159,-71.045703,42.332114,0.33333333
 70159,-71.046161,42.332125,0.33333333
 70159,-71.0465,42.332193,0.33333333
 70159,-71.046789,42.332291,0.33333333
 70159,-71.04702,42.332418,0.33333333
 70159,-71.047148,42.33255,0.33333333
 70159,-71.04725,42.332696,0.33333333
 70159,-71.047279,42.332848,0.33333333
 70159,-71.047282,42.332971,0.33333333
 70190,-71.04019,42.380495,0.125
 70190,-71.039304,42.380545,0.125
 70190,-71.039252,42.380545,0.125
 70190,-71.039227,42.379365,0.125
 70190,-71.039221,42.379074,0.125
 70190,-71.039211,42.378634,0.125
 70190,-71.040029,42.37865,0.125
 70190,-71.040054,42.378934,0.125
 70190,-71.04019,42.380495,0.125
 70690,-71.052148,42.299811,0.2
 70690,-71.051907,42.299822,0.2
 70690,-71.051699,42.299842,0.2
 70690,-71.051284,42.299862,0.2
 70690,-71.051092,42.299876,0.2
 70690,-71.050957,42.299302,0.2
 70690,-71.050837,42.298739,0.2
 70690,-71.05191,42.298606,0.2
 70690,-71.052079,42.299436,0.2
 70690,-71.052148,42.299811,0.2
 70731,-71.141549,42.240395,0.91666667
 70731,-71.141178,42.241024,0.91666667
 70731,-71.140627,42.240837,0.91666667
 70731,-71.139637,42.240752,0.91666667
 70731,-71.138719,42.240645,0.91666667
 70731,-71.138303,42.2406,0.91666667
 70731,-71.137923,42.240558,0.91666667
 70731,-71.137704,42.24051,0.91666667
 70731,-71.137546,42.240461,0.91666667
 70731,-71.13738,42.240394,0.91666667
 70731,-71.137734,42.239693,0.91666667
 70731,-71.137968,42.23979,0.91666667
 70731,-71.138185,42.239857,0.91666667
 70731,-71.138572,42.239924,0.91666667
 70731,-71.138981,42.23929,0.91666667
 70731,-71.139907,42.239589,0.91666667
 70731,-71.140294,42.239718,0.91666667
 70731,-71.140655,42.239839,0.91666667
 70731,-71.141702,42.240184,0.91666667
 70731,-71.141549,42.240395,0.91666667
 70737,-71.044696,42.319542,1
 70737,-71.043553,42.319843,1
 70737,-71.043228,42.31916,1
 70737,-71.044351,42.318859,1
 70737,-71.044633,42.3194,1
 70737,-71.044696,42.319542,1
 71020,-71.079312,42.354172,0.28571429
 71020,-71.077233,42.35475,0.28571429
 71020,-71.076944,42.354244,0.28571429
 71020,-71.077264,42.354163,0.28571429
 71020,-71.078063,42.353949,0.28571429
 71020,-71.079117,42.353658,0.28571429
 71020,-71.079312,42.354172,0.28571429
 71159,-71.058919,42.35574,1
 71159,-71.058585,42.355981,1
 71159,-71.058462,42.356092,1
 71159,-71.05787,42.355789,1
 71159,-71.057904,42.355699,1
 71159,-71.058022,42.35549,1
 71159,-71.058358,42.355541,1
 71159,-71.058595,42.355606,1
 71159,-71.058919,42.35574,1
 71219,-71.151055,42.290104,0.33333333
 71219,-71.150296,42.290446,0.33333333
 71219,-71.150169,42.290296,0.33333333
 71219,-71.149524,42.28964,0.33333333
 71219,-71.149041,42.289169,0.33333333
 71219,-71.148741,42.288864,0.33333333
